YEAR(CreationDateTimeID),AccountID,UltimateParentAccountID,TicketType,NumTickets,AVG(CSAT),NumTicketsWithCSAT,AvgTicketLength,AVG(FirstEmailTaskDuration),AVG(NumberOfEmails)
2020,0015000000Ux8RiAAJ,0015000000Ux8RiAAJ,CS,12,NULL,0,7808.6667,NULL,NULL
2020,0015000000Ux8RiAAJ,0015000000Ux8RiAAJ,SE,10,5,1,374234.8,88303.5,5.7
2020,0015000000Ux8RiAAJ,0015000000Ux8RiAAJ,SP,3,5,2,1146,NULL,NULL
2020,0015000000UxD7gAAF,0015000000UxD7gAAF,CS,13,4.6667,3,15906.3846,NULL,NULL
2020,0015000000UxD7gAAF,0015000000UxD7gAAF,SE,45,4.5714,7,833226.0444,12009.75,6.3556
2020,0015000000UxD7gAAF,0015000000UxD7gAAF,SP,32,5,5,264960.5,NULL,NULL
2020,0015000000UxErBAAV,0015000000UxErBAAV,SE,3,NULL,0,495711.6667,6813,6
2020,0015000000UxErBAAV,0015000000UxErBAAV,SP,1,NULL,0,512,NULL,NULL
2020,0015000000UxF9aAAF,0012J00002Qkr7fQAB,SE,5,NULL,0,292436.8,545.5,8.2
2020,0015000000UxF9aAAF,0012J00002Qkr7fQAB,SP,3,NULL,0,1246.3333,NULL,NULL
2020,0015000000UxIB8AAN,0015000000UxIB8AAN,CS,6,NULL,0,7838.6667,NULL,NULL
2020,0015000000UxIB8AAN,0015000000UxIB8AAN,SE,17,3,1,443802.3529,16905.4545,5.8824
2020,0015000000UxIB8AAN,0015000000UxIB8AAN,SP,4,NULL,0,8641.5,NULL,NULL
2020,0015000000UxkG2AAJ,0015000000iUGS5AAO,SP,4,5,1,4000.5,NULL,NULL
2020,0015000000UxkOsAAJ,0015000000UxkOsAAJ,SP,1,NULL,0,1296,NULL,NULL
2020,0015000000UxkTJAAZ,0015000001AgfcEAAR,SE,10,5,1,1936374.7,2993.5,6.2222
2020,0015000000UxkTJAAZ,0015000001AgfcEAAR,SP,3,NULL,0,836555.6667,NULL,NULL
2020,0015000000UxLLcAAN,0015000000UxLLcAAN,CS,4,5,1,18623.75,NULL,NULL
2020,0015000000UxLLcAAN,0015000000UxLLcAAN,SE,25,NULL,0,937817.04,11421.5385,7.6
2020,0015000000UxLLcAAN,0015000000UxLLcAAN,SP,48,5,10,3244.1875,NULL,NULL
2020,0015000000Uxp1MAAR,0015000000Uxp1MAAR,CS,5,5,1,25094.6,NULL,NULL
2020,0015000000Uxp1MAAR,0015000000Uxp1MAAR,SE,66,3.8,5,555908.8182,24565.4054,6.4154
2020,0015000000Uxp1MAAR,0015000000Uxp1MAAR,SP,47,5,5,156299.5319,NULL,NULL
2020,0015000000UxpgGAAR,0015000000UxpgGAAR,CS,1,NULL,0,11507,NULL,NULL
2020,0015000000UxpgGAAR,0015000000UxpgGAAR,SE,1,5,1,108287,435,7
2020,0015000000UxPnPAAV,0015000000toqHtAAI,SE,3,NULL,0,287380.6667,557.5,5
2020,0015000000UxPnPAAV,0015000000toqHtAAI,SP,3,NULL,0,623.6667,NULL,NULL
2020,0015000000UxQwxAAF,0015000000UxQwxAAF,CS,10,NULL,0,56426.3,NULL,NULL
2020,0015000000UxQwxAAF,0015000000UxQwxAAF,SE,21,5,2,697847.4286,3145.7857,6.4
2020,0015000000UxQwxAAF,0015000000UxQwxAAF,SP,24,5,5,332583.0417,NULL,NULL
2020,0015000000UxT25AAF,0015000000tGqBGAA0,CS,23,5,2,21838.6522,NULL,NULL
2020,0015000000UxT25AAF,0015000000tGqBGAA0,SE,42,4,1,791788.45,33418.625,6.8571
2020,0015000000UxT25AAF,0015000000tGqBGAA0,SP,114,5,9,242911.0263,NULL,NULL
2020,0015000000UySdeAAF,0015000000UySdeAAF,CS,1,NULL,0,10630,NULL,NULL
2020,0015000000UySdeAAF,0015000000UySdeAAF,SE,23,3.5,2,899199.5652,15049.5625,9.3913
2020,0015000000UySdeAAF,0015000000UySdeAAF,SP,4,5,3,1658.75,NULL,NULL
2020,0015000000Va1OSAAZ,0015000000Va1OSAAZ,CS,1,NULL,0,17290,NULL,NULL
2020,0015000000Va1OSAAZ,0015000000Va1OSAAZ,SE,8,NULL,0,619513.25,6154,10
2020,0015000000Va1OSAAZ,0015000000Va1OSAAZ,SP,29,5,1,2535.2414,NULL,NULL
2020,0015000000Va3BvAAJ,00150000010MgIfAAK,SE,2,NULL,0,84142.5,21578.5,4
2020,0015000000Va5Y5AAJ,0015000000nDRhhAAG,SP,3,NULL,0,3639.6667,NULL,NULL
2020,0015000000VaNBCAA3,0012J00002Qk8VAQAZ,SE,15,5,2,475796.4,40584.5,7.6
2020,0015000000VaNBCAA3,0012J00002Qk8VAQAZ,SP,2,5,1,8146,NULL,NULL
2020,0015000000VaO3bAAF,0015000000VaO3bAAF,SE,3,NULL,0,122100,574,5
2020,0015000000VaO3bAAF,0015000000VaO3bAAF,SP,2,NULL,0,49664,NULL,NULL
2020,0015000000VaXH0AAN,0015000000nDQQqAAO,SE,1,5,1,95464,NULL,4
2020,0015000000VaXSlAAN,0015000000VaXSlAAN,CS,2,NULL,0,3942.5,NULL,NULL
2020,0015000000VaXSlAAN,0015000000VaXSlAAN,SE,3,NULL,0,1785378.333,NULL,6.3333
2020,0015000000VaYTdAAN,0015000000b8SfSAAU,SE,2,NULL,0,1389188,3328,8
2020,0015000000VaYTdAAN,0015000000b8SfSAAU,SP,3,NULL,0,1414.6667,NULL,NULL
2020,0015000000viGq9AAE,0015000001AgXE2AAN,SE,2,5,1,56289,2246.5,4
2020,0015000000vk0SIAAY,0015000000aba3MAAQ,CS,1,NULL,0,5133,NULL,NULL
2020,0015000000vk0SIAAY,0015000000aba3MAAQ,SE,10,4.5,2,196243.9,24744.8,5.3
2020,0015000000vk0SIAAY,0015000000aba3MAAQ,SP,6,5,1,524.1667,NULL,NULL
2020,0015000000vkEPrAAM,0015000000nDX3nAAG,CS,4,5,1,6399.5,NULL,NULL
2020,0015000000vkEPrAAM,0015000000nDX3nAAG,SE,22,5,2,632760.3182,3623.6667,6.2727
2020,0015000000vkEPrAAM,0015000000nDX3nAAG,SP,6,4,2,82714.8333,NULL,NULL
2020,0015000000vkLf7AAE,00150000010K6vLAAS,SE,2,NULL,0,890697,19151,4
2020,0015000000vkMJoAAM,0015000000euzQ4AAI,SE,3,NULL,0,1815376.333,NULL,6.3333
2020,0015000000VWkzZAAT,0015000000VWkzZAAT,SP,2,3,2,91599.5,NULL,NULL
2020,0015000000VWmX5AAL,0015000000VWmX5AAL,SE,1,NULL,0,47470,12312,3
2020,0015000000VWsi5AAD,0015000000QCql1AAD,SE,5,NULL,0,622079.2,2374,7.2
2020,0015000000VWsi5AAD,0015000000QCql1AAD,SP,15,4.8,5,3061.0667,NULL,NULL
2020,0015000000VX3mYAAT,0015000000VX3mYAAT,CS,6,NULL,0,16537,NULL,NULL
2020,0015000000VX3mYAAT,0015000000VX3mYAAT,SE,37,4.5,2,411063.6667,3523.4167,4.5
2020,0015000000VX3mYAAT,0015000000VX3mYAAT,SP,55,4.75,12,256365.5818,NULL,NULL
2020,0015000000VX52hAAD,0015000000VX52hAAD,CS,13,NULL,0,9771.5385,NULL,NULL
2020,0015000000VX52hAAD,0015000000VX52hAAD,SE,70,4.25,4,1003108.043,10325.4773,8.0909
2020,0015000000VX52hAAD,0015000000VX52hAAD,SP,32,4.75,4,366087.0938,NULL,NULL
2020,0015000000VXAq2AAH,0012J00002OVW5EQAX,CS,2,4.5,2,44390.5,NULL,NULL
2020,0015000000VXAq2AAH,0012J00002OVW5EQAX,SE,3,NULL,0,335911,346.5,6
2020,0015000000VXAq2AAH,0012J00002OVW5EQAX,SP,7,NULL,0,925.1429,NULL,NULL
2020,0015000000VXcI2AAL,0012J00002Qj6ypQAB,SE,4,2,1,249572.25,665.5,9.5
2020,0015000000VXcI2AAL,0012J00002Qj6ypQAB,SP,2,NULL,0,664,NULL,NULL
2020,0015000000VXcZiAAL,0015000000ph9rCAAQ,CS,2,NULL,0,26888.5,NULL,NULL
2020,0015000000VXcZiAAL,0015000000ph9rCAAQ,SE,19,NULL,0,447545.8421,130351.75,6.3889
2020,0015000000VXcZiAAL,0015000000ph9rCAAQ,SP,32,4,3,1364.1563,NULL,NULL
2020,0015000000VXfkMAAT,0015000000VXfkMAAT,SE,15,5,1,650149.4,8459.5,7.0667
2020,0015000000VXfkMAAT,0015000000VXfkMAAT,SP,38,4.5556,9,58589.0263,NULL,NULL
2020,0015000000VXhXYAA1,0015000000tSeaPAAS,CS,1,NULL,0,8565,NULL,NULL
2020,0015000000VXhXYAA1,0015000000tSeaPAAS,SE,12,NULL,0,727922.3333,3738.2,6.5833
2020,0015000000VXhXYAA1,0015000000tSeaPAAS,SP,6,4,1,2492.1667,NULL,NULL
2020,0015000000VXi3XAAT,0015000000Ms9nsAAB,CS,5,NULL,0,3164.8,NULL,NULL
2020,0015000000VXi3XAAT,0015000000Ms9nsAAB,SE,2,NULL,0,267753.5,52544,4
2020,0015000000VXi3XAAT,0015000000Ms9nsAAB,SP,3,NULL,0,803.6667,NULL,NULL
2020,0015000000VXoq1AAD,0015000000SwDWgAAN,CS,14,5,2,12193.3571,NULL,NULL
2020,0015000000VXoq1AAD,0015000000SwDWgAAN,SE,36,4,7,458523.5833,49837.0588,5.4118
2020,0015000000VXoq1AAD,0015000000SwDWgAAN,SP,38,4.5,2,33924.3684,NULL,NULL
2020,0015000000VXWOMAA5,0012J00002QjxSBQAZ,SE,18,3.75,4,1151030.167,19958.3077,9.3333
2020,0015000000VXWOMAA5,0012J00002QjxSBQAZ,SP,2,NULL,0,1069.5,NULL,NULL
2020,0015000000VYBOSAA5,0012J00002NIuSsQAL,CS,17,5,2,14440.0588,NULL,NULL
2020,0015000000VYBOSAA5,0012J00002NIuSsQAL,SE,38,4.5,6,639716.7895,7224.4375,8.1111
2020,0015000000VYBOSAA5,0012J00002NIuSsQAL,SP,26,4.5,10,5474,NULL,NULL
2020,0015000000VYQ62AAH,0012J00002Lb7kwQAB,CS,9,5,1,12952.5556,NULL,NULL
2020,0015000000VYQ62AAH,0012J00002Lb7kwQAB,SE,24,4.8333,6,202223.9583,2777.5455,5.9167
2020,0015000000VYQ62AAH,0012J00002Lb7kwQAB,SP,21,5,5,2605.9524,NULL,NULL
2020,0015000000VYR3FAAX,0015000000oKgpcAAC,CS,7,5,1,12764,NULL,NULL
2020,0015000000VYR3FAAX,0015000000oKgpcAAC,SE,18,4.75,8,269383.8333,2481.8571,4.9444
2020,0015000000VYR3FAAX,0015000000oKgpcAAC,SP,19,4.8333,6,5480.4737,NULL,NULL
2020,0015000000VZewtAAD,0015000000nDRhhAAG,CS,5,NULL,0,8463.2,NULL,NULL
2020,0015000000VZewtAAD,0015000000nDRhhAAG,SP,1,NULL,0,590,NULL,NULL
2020,0015000000VZFdEAAX,0015000000qFp5gAAC,CS,4,NULL,0,17926.75,NULL,NULL
2020,0015000000VZFdEAAX,0015000000qFp5gAAC,SE,26,3,3,288550.1538,6126.7,8.4231
2020,0015000000VZFdEAAX,0015000000qFp5gAAC,SP,1,NULL,0,1391626,NULL,NULL
2020,0015000000VZr21AAD,0015000000VZr21AAD,CS,1,NULL,0,1152,NULL,NULL
2020,0015000000VZr21AAD,0015000000VZr21AAD,SE,7,NULL,0,2014246,20558.25,12.5714
2020,0015000000w4wczAAA,00150000010KGzFAAW,SE,5,NULL,0,5954.8,2253.8,4
2020,0015000000w4wczAAA,00150000010KGzFAAW,SP,2,NULL,0,991.5,NULL,NULL
2020,0015000000w5BjzAAE,0015000001AglpnAAB,CS,1,NULL,0,20870,NULL,NULL
2020,0015000000w5BjzAAE,0015000001AglpnAAB,SE,2,NULL,0,169996,90666,4.5
2020,0015000000w5BjzAAE,0015000001AglpnAAB,SP,1,NULL,0,949,NULL,NULL
2020,0015000000w7JI1AAM,0012J00002OVaEaQAL,CS,2,NULL,0,13706,NULL,NULL
2020,0015000000wKAniAAG,0015000000qG0mAAAS,SE,1,NULL,0,1912866,NULL,7
2020,0015000000wKEoYAAW,0015000000wKEoYAAW,CS,39,NULL,0,11114.6667,NULL,NULL
2020,0015000000wKEoYAAW,0015000000wKEoYAAW,SE,63,5,3,681656.4127,14855.1389,5.8571
2020,0015000000wKEoYAAW,0015000000wKEoYAAW,SP,46,4.6667,3,1631.3261,NULL,NULL
2020,0015000000wKKnRAAW,0015000000wKKnRAAW,CS,1,5,1,33446,NULL,NULL
2020,0015000000wKKnRAAW,0015000000wKKnRAAW,SE,4,4,1,783848.5,27278,7
2020,0015000000wKQgpAAG,0015000000ZhM3qAAF,SE,19,4.5,2,234611.7895,27980.2222,5.8421
2020,0015000000wLFeZAAW,0015000000wLFeWAAW,SE,1,5,1,87511,NULL,6
2020,0015000000wLFf1AAG,0015000000wLFf1AAG,SE,1,NULL,0,324556,NULL,3
2020,0015000000wLFf1AAG,0015000000wLFf1AAG,SP,1,NULL,0,853,NULL,NULL
2020,0015000000wLFf4AAG,0015000000wLFf4AAG,CS,24,5,2,24465.7083,NULL,NULL
2020,0015000000wLFf4AAG,0015000000wLFf4AAG,SE,96,4.7273,11,404904.8542,18460.0147,5.9158
2020,0015000000wLFf4AAG,0015000000wLFf4AAG,SP,26,4.875,8,47672.3462,NULL,NULL
2020,0015000000wLFhGAAW,00150000010MWluAAG,SE,75,4.8571,7,271006.8784,36733.0317,4.84
2020,0015000000wLFhGAAW,00150000010MWluAAG,SP,8,5,5,779.5,NULL,NULL
2020,0015000000wLFlAAAW,0015000000wLFlAAAW,SE,10,4,2,2414747.5,70229.6,11.9
2020,0015000000wLFlAAAW,0015000000wLFlAAAW,SP,1,5,1,1890,NULL,NULL
2020,0015000000wLFmsAAG,0015000000khazGAAQ,SE,1,NULL,0,75523,5187,4
2020,0015000000wLFniAAG,0015000000qG1ekAAC,SE,1,NULL,0,171,NULL,2
2020,0015000000wLFniAAG,0015000000qG1ekAAC,SP,3,5,1,737,NULL,NULL
2020,0015000000wLFnTAAW,00150000010MQAPAA4,CS,1,NULL,0,14702,NULL,NULL
2020,0015000000wLFnTAAW,00150000010MQAPAA4,SE,5,NULL,0,1167782.2,34359.3333,13
2020,0015000000wLFoNAAW,0015000000wLFoNAAW,SE,41,5,1,771225.2927,26869.8421,6.8537
2020,0015000000wLFoNAAW,0015000000wLFoNAAW,SP,20,5,3,28189.1,NULL,NULL
2020,0015000000wLFpUAAW,0015000000nDQPTAA4,CS,2,NULL,0,13175.5,NULL,NULL
2020,0015000000wLFpUAAW,0015000000nDQPTAA4,SE,4,5,1,178003.5,5250.75,6.5
2020,0015000000wLFr7AAG,0015000000pkEnEAAU,SP,3,5,1,883.6667,NULL,NULL
2020,0015000000wLFrBAAW,0015000000pkEnEAAU,SE,1,NULL,0,345565,NULL,7
2020,0015000000wLSm9AAG,0015000000bqTvTAAU,CS,1,NULL,0,238298,NULL,NULL
2020,0015000000wLSm9AAG,0015000000bqTvTAAU,SE,2,NULL,0,344612,NULL,5
2020,0015000000wLtReAAK,0015000000qFspkAAC,SE,2,NULL,0,144213.5,NULL,4.5
2020,0015000000wLtReAAK,0015000000qFspkAAC,SP,3,4,1,27090.6667,NULL,NULL
2020,0015000000wMV5sAAG,00150000010MrS0AAK,SE,2,NULL,0,250101,NULL,18
2020,0015000000wMV5sAAG,00150000010MrS0AAK,SP,1,NULL,0,531,NULL,NULL
2020,0015000000wNcPuAAK,0015000000abHHgAAM,CS,2,NULL,0,3600.5,NULL,NULL
2020,0015000000wNcPuAAK,0015000000abHHgAAM,SE,1,NULL,0,14665,2143,5
2020,0015000000wNhPdAAK,0015000000nDrnNAAS,SE,1,NULL,0,71770,546,9
2020,0015000000wNmCFAA0,0015000000wNmCFAA0,CS,2,4,1,5410,NULL,NULL
2020,0015000000wNmCFAA0,0015000000wNmCFAA0,SE,119,4.0769,13,758922.4874,16587.2299,7.2966
2020,0015000000wNmCFAA0,0015000000wNmCFAA0,SP,15,5,1,5373,NULL,NULL
2020,0015000000wNmCQAA0,0015000000wNmCQAA0,SE,1,4,1,264337,8732,7
2020,0015000000wNR5tAAG,0015000000nDXH4AAO,CS,1,NULL,0,1034,NULL,NULL
2020,0015000000wNR6uAAG,0015000000wNR6uAAG,SE,9,NULL,0,603982.3333,7917.6,10.5556
2020,0015000000wNR7UAAW,001500000194h0HAAQ,SE,4,NULL,0,505624.5,7655.6667,6
2020,0015000000wNR8EAAW,0015000000nDR0aAAG,SE,4,5,1,610269.25,456,12.5
2020,0015000000wNR8EAAW,0015000000nDR0aAAG,SP,2,5,1,2847.5,NULL,NULL
2020,0015000000wNRAAAA4,0015000000wNRAAAA4,SE,4,NULL,0,981296,75086.5,10.25
2020,0015000000wNRAAAA4,0015000000wNRAAAA4,SP,6,4.5,2,1428.5,NULL,NULL
2020,0015000000wNRblAAG,00150000010McosAAC,SE,8,NULL,0,170469.25,607.3333,10.125
2020,0015000000wNRblAAG,00150000010McosAAC,SP,5,NULL,0,1156.8,NULL,NULL
2020,0015000000wNRbTAAW,0015000000wNRbTAAW,SE,4,5,1,123085.5,96,11.25
2020,0015000000wNRbTAAW,0015000000wNRbTAAW,SP,1,NULL,0,2751,NULL,NULL
2020,0015000000wNRCKAA4,0015000000wLFoNAAW,SE,16,5,2,373090.75,65282.875,7.1875
2020,0015000000wNRCKAA4,0015000000wLFoNAAW,SP,15,4.6,5,2390.5333,NULL,NULL
2020,0015000000wNRDOAA4,00150000010Mn4zAAC,SE,1,NULL,0,71983,NULL,3
2020,0015000000wNRDOAA4,00150000010Mn4zAAC,SP,6,5,2,751.3333,NULL,NULL
2020,0015000000wNREGAA4,00150000010MLjwAAG,SE,1,NULL,0,268000,6608,3
2020,0015000000wNREGAA4,00150000010MLjwAAG,SP,1,NULL,0,1914,NULL,NULL
2020,0015000000wNRElAAO,0015000000d4ugIAAQ,SE,3,NULL,0,434286,8439,6.3333
2020,0015000000wNRElAAO,0015000000d4ugIAAQ,SP,1,NULL,0,9415,NULL,NULL
2020,0015000000wNRENAA4,0015000000wNRENAA4,SE,1,5,1,9414,8956,3
2020,0015000000wNREsAAO,00150000010MCiyAAG,SE,53,4.7143,7,1043836.094,30668.5641,7.6792
2020,0015000000wNREsAAO,00150000010MCiyAAG,SP,3,NULL,0,1165.3333,NULL,NULL
2020,0015000000wNRFQAA4,0015000000wNRHMAA4,SE,4,NULL,0,118160.75,1275,5
2020,0015000000wNRFQAA4,0015000000wNRHMAA4,SP,7,5,2,1333.7143,NULL,NULL
2020,0015000000wNRgGAAW,0015000000r6vRnAAI,SE,5,5,2,515672,90368.6667,3.8
2020,0015000000wNRgHAAW,0015000000wNRgHAAW,SE,3,NULL,0,503250.3333,17783,9
2020,0015000000wNRhCAAW,00150000010MoOBAA0,SE,5,NULL,0,504290.8,1620,6.2
2020,0015000000wNRhEAAW,0015000000wNRhEAAW,SE,10,5,2,89821.9,3622.75,3.9
2020,0015000000wNRhEAAW,0015000000wNRhEAAW,SP,20,5,5,4905.3,NULL,NULL
2020,0015000000wNRHNAA4,0015000000nDXLaAAO,SE,1,NULL,0,2418069,NULL,16
2020,0015000000wNRHNAA4,0015000000nDXLaAAO,SP,2,NULL,0,723.5,NULL,NULL
2020,0015000000wNRJlAAO,0015000000eCYPeAAO,SE,1,NULL,0,13651,3282,9
2020,0015000000wNRJMAA4,0015000000nDXIlAAO,SE,22,4,1,648643.2727,12725.625,6.4545
2020,0015000000wNRJMAA4,0015000000nDXIlAAO,SP,5,NULL,0,1372,NULL,NULL
2020,0015000000wNRMvAAO,0015000000wNRMvAAO,SE,9,4,1,1254726.889,22963,11.6667
2020,0015000000wNRnAAAW,00150000010Mn4zAAC,SE,7,4,1,212483.2857,6219.3333,6.2857
2020,0015000000wNRNbAAO,0015000000wNVxVAAW,SE,20,5,8,459483.85,38989.6667,7.85
2020,0015000000wNRNbAAO,0015000000wNVxVAAW,SP,3,5,2,1181,NULL,NULL
2020,0015000000wNRnyAAG,0015000000wNRnyAAG,SP,1,NULL,0,429,NULL,NULL
2020,0015000000wNRoEAAW,0015000000wNRoEAAW,SE,3,NULL,0,58879.6667,NULL,5.3333
2020,0015000000wNRoEAAW,0015000000wNRoEAAW,SP,2,NULL,0,423.5,NULL,NULL
2020,0015000000wNRoFAAW,0015000000wNRoFAAW,SE,9,5,6,192448.8889,9014,6.2222
2020,0015000000wNROhAAO,0012J00002PMgyqQAD,SE,22,5,1,190851.8182,8150,4.1818
2020,0015000000wNROhAAO,0012J00002PMgyqQAD,SP,19,NULL,0,5754.3158,NULL,NULL
2020,0015000000wNRoOAAW,0015000000wNRoOAAW,SP,1,NULL,0,439,NULL,NULL
2020,0015000000wNROtAAO,0015000000wNROtAAO,SE,1,NULL,0,8038,204,3
2020,0015000000wNRpAAAW,00150000010Mq7KAAS,SE,1,NULL,0,127997,259,6
2020,0015000000wNRTXAA4,001500000194h0HAAQ,SE,3,NULL,0,931092,1793.6667,14
2020,0015000000wNRtzAAG,00150000010Mq7KAAS,SE,1,NULL,0,81886,NULL,4
2020,0015000000wNRtzAAG,00150000010Mq7KAAS,SP,2,NULL,0,328795,NULL,NULL
2020,0015000000wNRU2AAO,00150000010Mn4zAAC,SE,16,5,2,2054407.25,7302.6667,5
2020,0015000000wNRU2AAO,00150000010Mn4zAAC,SP,46,5,2,67437.9783,NULL,NULL
2020,0015000000wNRVsAAO,00150000010MloUAAS,CS,1,NULL,0,4878,NULL,NULL
2020,0015000000wNRVsAAO,00150000010MloUAAS,SE,5,NULL,0,214392.2,39906.25,6
2020,0015000000wNRWVAA4,00150000010MoOBAA0,SE,14,NULL,0,220853.9286,4879.2308,6.7857
2020,0015000000wNRXaAAO,0015000000wNRXaAAO,SE,3,NULL,0,671352,424.5,11
2020,0015000000wNRxTAAW,0015000000pkEnsAAE,SE,3,NULL,0,684710,5370.5,15.6667
2020,0015000000wNRYNAA4,0015000000aba3MAAQ,SE,3,NULL,0,180978.3333,42684.3333,5
2020,0015000000wNRYNAA4,0015000000aba3MAAQ,SP,2,4,1,1500,NULL,NULL
2020,0015000000wNRZkAAO,0015000000wNRZkAAO,SE,13,4.5,6,1103274.231,10724,5.7692
2020,0015000000wNRZkAAO,0015000000wNRZkAAO,SP,18,4.2,5,6353.2222,NULL,NULL
2020,0015000000wNS04AAG,0015000000tGDUiAAO,SE,1,NULL,0,7124,596,6
2020,0015000000wNS69AAG,00150000010Mkc7AAC,SE,3,5,1,180262.3333,304,5
2020,0015000000wNSaZAAW,0015000000nDqXvAAK,SE,1,NULL,0,16608,3769,3
2020,0015000000wNSaZAAW,0015000000nDqXvAAK,SP,1,5,1,5959,NULL,NULL
2020,0015000000wNSBNAA4,0015000000nDRNpAAO,SP,1,NULL,0,1115,NULL,NULL
2020,0015000000wNSDMAA4,00150000010MT42AAG,SE,2,5,1,482576.5,211,4.5
2020,0015000000wNSDMAA4,00150000010MT42AAG,SP,2,NULL,0,619,NULL,NULL
2020,0015000000wNSfyAAG,0015000000eCYPeAAO,SE,6,NULL,0,1106091.5,4626.8333,10.6667
2020,0015000000wNSfyAAG,0015000000eCYPeAAO,SP,4,NULL,0,1374.25,NULL,NULL
2020,0015000000wNSgyAAG,001500000194h0HAAQ,SE,10,4,2,237680.4,5254.3333,4.9
2020,0015000000wNSgyAAG,001500000194h0HAAQ,SP,1,NULL,0,267,NULL,NULL
2020,0015000000wNShPAAW,0015000000tDILgAAO,SE,1,4,1,54355,7760,4
2020,0015000000wNSIeAAO,0015000000tSeaPAAS,SE,3,4.5,2,208494,7597.5,6
2020,0015000000wNSIeAAO,0015000000tSeaPAAS,SP,4,5,3,934.5,NULL,NULL
2020,0015000000wNSJEAA4,00150000010Mq7KAAS,SE,2,NULL,0,5307.5,4434,4.5
2020,0015000000wNSJEAA4,00150000010Mq7KAAS,SP,2,NULL,0,968,NULL,NULL
2020,0015000000wNSJeAAO,00150000010Mq7KAAS,SE,45,3.875,8,563449.6222,10587.5455,6.9333
2020,0015000000wNSJeAAO,00150000010Mq7KAAS,SP,20,5,6,199266.8,NULL,NULL
2020,0015000000wNSk9AAG,0012J00002NFmF6QAL,SE,1,NULL,0,7299,NULL,1
2020,0015000000wNSk9AAG,0012J00002NFmF6QAL,SP,1,NULL,0,280313,NULL,NULL
2020,0015000000wNSKgAAO,0012J00002QkVSUQA3,SE,2,NULL,0,12751,782,3.5
2020,0015000000wNSOPAA4,0015000000wLFqMAAW,SE,1,4,1,26211,1281,3
2020,0015000000wNSotAAG,0012J00002Ql3PqQAJ,SE,3,NULL,0,1909.3333,1620.3333,3.3333
2020,0015000000wNSotAAG,0012J00002Ql3PqQAJ,SP,1,NULL,0,6998,NULL,NULL
2020,0015000000wNSPAAA4,0015000000d4iFvAAI,SE,13,NULL,0,438501.5385,10520.8,6.6154
2020,0015000000wNSPAAA4,0015000000d4iFvAAI,SP,5,NULL,0,94677.4,NULL,NULL
2020,0015000000wNSPWAA4,0015000000aba3MAAQ,SE,12,5,1,255237.6667,52200.25,4.3333
2020,0015000000wNSPWAA4,0015000000aba3MAAQ,SP,20,5,1,1489.1,NULL,NULL
2020,0015000000wNSr2AAG,0015000000iUuf7AAC,SE,3,NULL,0,262529,2432,6
2020,0015000000wNSr2AAG,0015000000iUuf7AAC,SP,2,NULL,0,457,NULL,NULL
2020,0015000000wNSrOAAW,00150000010MiZAAA0,SE,5,NULL,0,583612,NULL,5.4
2020,0015000000wNSrOAAW,00150000010MiZAAA0,SP,10,NULL,0,1048.3,NULL,NULL
2020,0015000000wNSXAAA4,0015000000wNSXAAA4,SE,43,5,1,523621.0233,18416.4667,6.5814
2020,0015000000wNSXAAA4,0015000000wNSXAAA4,SP,87,4.75,8,112187.9885,NULL,NULL
2020,0015000000wNT46AAG,0015000000eCYPeAAO,SP,3,5,1,1635.3333,NULL,NULL
2020,0015000000wNT81AAG,0015000000d4iFvAAI,SE,2,NULL,0,3037588.5,9280,17.5
2020,0015000000wNTbhAAG,0015000000nDUKMAA4,SE,2,NULL,0,25040.5,3655,4
2020,0015000000wNTbhAAG,0015000000nDUKMAA4,SP,4,5,1,938,NULL,NULL
2020,0015000000wNTDhAAO,0015000000qFrmKAAS,SP,1,NULL,0,4172,NULL,NULL
2020,0015000000wNTDoAAO,00150000010MNWxAAO,SE,20,5,3,621429.5,4121,6.8947
2020,0015000000wNTDoAAO,00150000010MNWxAAO,SP,15,4.375,8,465954.1429,NULL,NULL
2020,0015000000wNTGeAAO,0015000000wNTGeAAO,CS,5,5,1,12326.4,NULL,NULL
2020,0015000000wNTGeAAO,0015000000wNTGeAAO,SE,49,4.8571,7,949007.5102,29502.6061,7.0816
2020,0015000000wNTGeAAO,0015000000wNTGeAAO,SP,19,4.8333,6,1364.3158,NULL,NULL
2020,0015000000wNTibAAG,0015000000QDqfBAAT,SE,1,4,1,5975259,NULL,28
2020,0015000000wNTldAAG,0015000000eCYPeAAO,SE,2,NULL,0,105283.5,6103,5
2020,0015000000wNToYAAW,0015000000QvP95AAF,SE,13,4,1,905325.6923,87699.1429,6.6154
2020,0015000000wNToYAAW,0015000000QvP95AAF,SP,1,5,1,4134,NULL,NULL
2020,0015000000wNTWjAAO,00150000010MUDEAA4,SE,7,NULL,0,91068.2857,20468.4286,4.1429
2020,0015000000wNTWjAAO,00150000010MUDEAA4,SP,1,NULL,0,1520,NULL,NULL
2020,0015000000wNTZ1AAO,00150000010MoOBAA0,SE,6,NULL,0,261996.8333,2001.6667,7.5
2020,0015000000wNU2YAAW,00150000010MfXDAA0,SP,1,NULL,0,2426155,NULL,NULL
2020,0015000000wNU4MAAW,0015000000tSeaPAAS,CS,1,4,1,6371,NULL,NULL
2020,0015000000wNU4MAAW,0015000000tSeaPAAS,SE,1,NULL,0,6500,399,6
