UltimateParentAccountID,Quarter,Product,ARR,QuotaRelief
0015000000OIqtzAAD,2017 Q2,CX,400474211,1454894600
0015000000OIqtzAAD,2017 Q2,RC,214147467.6,NA
0015000000OIqtzAAD,2017 Q2,CX,3255887440,1454894600
0015000000OIqtzAAD,2018 Q2,RC,54955759.25,NA
0015000000OIqtzAAD,2018 Q2,CX,4295765034,NA
0015000000OIqtzAAD,2018 Q2,EX,30753789937,NA
0015000000OIqtzAAD,2018 Q2,EX,250332483.1,NA
0015000000OIqtzAAD,2018 Q2,RC,1276529831,NA
0015000000OIqtzAAD,2018 Q2,RC,66319940.97,NA
0015000000OIqtzAAD,2018 Q2,RC,225489289.9,NA
0015000000OIqtzAAD,2018 Q2,CX,0,NA
0015000000OIqtzAAD,2019 Q2,RC,1873662707,NA
0015000000OIqtzAAD,2019 Q2,CX,4284030059,NA
0015000000OIqtzAAD,2019 Q2,EX,1498670796,NA
0015000000OIqtzAAD,2019 Q2,EX,996552466.8,NA
0015000000OIqtzAAD,2020 Q2,RC,1176216099,686863398
0015000000OIqtzAAD,2020 Q2,EX,1056818591,NA
0015000000OIqtzAAD,2021 Q2,RC,396155113.9,0
0015000000OIqtzAAD,2021 Q2,EX,1378321149,NA
0015000000OIqtzAAD,2021 Q2,EX,1079792908,NA
0015000000OIqtzAAD,2017 Q3,EX,10276501522,153146800
0015000000OIqtzAAD,2017 Q3,RC,852565172.7,25116075.2
0015000000OIqtzAAD,2017 Q3,CX,921176955.5,NA
0015000000OIqtzAAD,2017 Q3,RC,40996020.04,25116075.2
0015000000OIqtzAAD,2017 Q3,CX,400474211,NA
0015000000OIqtzAAD,2017 Q3,RC,139398020.5,25116075.2
0015000000OIqtzAAD,2017 Q3,CX,3255887440,NA
0015000000OIqtzAAD,2018 Q3,RC,1327052833,68487248.96
0015000000OIqtzAAD,2018 Q3,CX,4295765034,NA
0015000000OIqtzAAD,2018 Q3,EX,30753789937,NA
0015000000OIqtzAAD,2018 Q3,EX,97185274.67,NA
0015000000OIqtzAAD,2018 Q3,RC,229178596.3,68487248.96
0015000000OIqtzAAD,2018 Q3,RC,19907348.34,68487248.96
0015000000OIqtzAAD,2018 Q3,RC,67642874.08,68487248.96
0015000000OIqtzAAD,2018 Q3,CX,0,NA
0015000000OIqtzAAD,2019 Q3,RC,868988176.1,44220832.21
0015000000OIqtzAAD,2019 Q3,CX,4284030059,NA
0015000000OIqtzAAD,2019 Q3,EX,1498670796,NA
0015000000OIqtzAAD,2019 Q3,EX,996552466.8,NA
0015000000OIqtzAAD,2020 Q3,RC,1176216099,NA
0015000000OIqtzAAD,2020 Q3,EX,1056818591,NA
0015000000OIqtzAAD,2017 Q4,EX,9648248524,NA
0015000000OIqtzAAD,2017 Q4,RC,1276525263,153146800
0015000000OIqtzAAD,2017 Q4,CX,921174370.9,0
0015000000OIqtzAAD,2017 Q4,RC,66319159.59,153146800
0015000000OIqtzAAD,2017 Q4,CX,400475473.2,0
0015000000OIqtzAAD,2017 Q4,RC,225489470.2,153146800
0015000000OIqtzAAD,2017 Q4,CX,3329400687,0
0015000000OIqtzAAD,2018 Q4,RC,1493188167,NA
0015000000OIqtzAAD,2018 Q4,CX,4295768160,NA
0015000000OIqtzAAD,2018 Q4,EX,30753793183,NA
0015000000OIqtzAAD,2018 Q4,EX,97185995.94,NA
0015000000OIqtzAAD,2019 Q4,RC,1438254286,NA
0015000000OIqtzAAD,2019 Q4,CX,4284027655,NA
0015000000OIqtzAAD,2019 Q4,EX,1498671637,NA
0015000000OIqtzAAD,2019 Q4,EX,996552707.2,NA
0015000000OIqtzAAD,2020 Q4,RC,1176217962,NA
0015000000OIqtzAAD,2020 Q4,EX,1056820394,NA
0015000000OIwwjAAD,2017 Q1,RC,23291676.89,NA
0015000000OIwwjAAD,2018 Q1,RC,19142559.56,NA
0015000000OIwwjAAD,2019 Q1,RC,20100048.18,NA
0015000000OIwwjAAD,2017 Q2,RC,23291075.83,NA
0015000000OIwwjAAD,2018 Q2,RC,19143401.05,NA
0015000000OIwwjAAD,2019 Q2,RC,0,NA
0015000000OIwwjAAD,2017 Q3,RC,19143401.05,NA
0015000000OIwwjAAD,2018 Q3,RC,20101130.09,0
0015000000OIwwjAAD,2017 Q4,RC,19142559.56,NA
0015000000OIwwjAAD,2018 Q4,RC,20100048.18,NA
0015000000OJ0rYAAT,2017 Q1,RC,179971795.9,NA
0015000000OJ0rYAAT,2017 Q1,CX,616707417,NA
0015000000OJ0rYAAT,2018 Q1,RC,161188069.1,NA
0015000000OJ0rYAAT,2019 Q1,RC,161186266,NA
0015000000OJ0rYAAT,2020 Q1,RC,1224453029,NA
0015000000OJ0rYAAT,2020 Q1,CX,90871259.35,NA
0015000000OJ0rYAAT,2021 Q1,RC,605778342.7,NA
0015000000OJ0rYAAT,2021 Q1,CX,93900601.86,NA
0015000000OJ0rYAAT,2017 Q2,RC,180353048.3,8040207
0015000000OJ0rYAAT,2017 Q2,CX,431697295.6,NA
0015000000OJ0rYAAT,2018 Q2,RC,161187287.8,NA
0015000000OJ0rYAAT,2019 Q2,RC,228940095.7,68380046.2
0015000000OJ0rYAAT,2020 Q2,RC,1124468919,7810333.653
0015000000OJ0rYAAT,2020 Q2,CX,93900301.33,NA
0015000000OJ0rYAAT,2021 Q2,RC,468627625.5,22758227.07
0015000000OJ0rYAAT,2021 Q2,CX,61356146.89,6038118.884
0015000000OJ0rYAAT,2017 Q3,RC,168208149.7,NA
0015000000OJ0rYAAT,2018 Q3,RC,161187287.8,NA
0015000000OJ0rYAAT,2019 Q3,RC,488579692.7,650873900
0015000000OJ0rYAAT,2020 Q3,RC,997577274.1,NA
0015000000OJ0rYAAT,2020 Q3,CX,93900301.33,NA
0015000000OJ0rYAAT,2017 Q4,RC,161188069.1,NA
0015000000OJ0rYAAT,2018 Q4,RC,161186266,NA
0015000000OJ0rYAAT,2019 Q4,RC,880947226.9,423655199.8
0015000000OJ0rYAAT,2020 Q4,RC,605778342.7,NA
0015000000OJ0rYAAT,2020 Q4,CX,93900601.86,NA
0015000000oJTSaAAO,2017 Q1,RC,292336961.6,252692220
0015000000oJTSaAAO,2017 Q1,RC,76573844.62,252692220
0015000000oJTSaAAO,2018 Q1,RC,107202661.2,30629360
0015000000oJTSaAAO,2019 Q1,RC,137833281,NA
0015000000oJTSaAAO,2019 Q1,RC,145742028.7,NA
0015000000oJTSaAAO,2020 Q1,RC,137456416.3,0
0015000000oJTSaAAO,2020 Q1,RC,134400026.1,0
0015000000oJTSaAAO,2021 Q1,CX,0,NA
0015000000oJTSaAAO,2021 Q1,EX,283321061.3,268006900
0015000000oJTSaAAO,2021 Q1,RC,134771481.2,NA
0015000000oJTSaAAO,2021 Q1,CX,0,NA
0015000000oJTSaAAO,2017 Q2,RC,283321962.9,NA
0015000000oJTSaAAO,2017 Q2,RC,76573604.2,NA
0015000000oJTSaAAO,2018 Q2,RC,137830996.9,88825144
0015000000oJTSaAAO,2018 Q2,RC,88824710.08,88825144
0015000000oJTSaAAO,2019 Q2,RC,137454613.1,11486010
0015000000oJTSaAAO,2019 Q2,RC,56914072.91,11486010
0015000000oJTSaAAO,2020 Q2,RC,134402550.6,0
0015000000oJTSaAAO,2021 Q2,CX,0,NA
0015000000oJTSaAAO,2021 Q2,EX,591529974.4,402010350
0015000000oJTSaAAO,2021 Q2,RC,134758438.2,0
0015000000oJTSaAAO,2021 Q2,CX,0,NA
0015000000oJTSaAAO,2017 Q3,RC,283321962.9,NA
0015000000oJTSaAAO,2017 Q3,RC,76573604.2,NA
0015000000oJTSaAAO,2018 Q3,RC,137830996.9,34458030
0015000000oJTSaAAO,2018 Q3,RC,119181366.7,34458030
0015000000oJTSaAAO,2019 Q3,RC,137454613.1,NA
0015000000oJTSaAAO,2019 Q3,RC,134402550.6,NA
0015000000oJTSaAAO,2020 Q3,CX,0,0
0015000000oJTSaAAO,2020 Q3,RC,134767754.6,NA
0015000000oJTSaAAO,2020 Q3,CX,0,0
0015000000oJTSaAAO,2017 Q4,RC,283322864.5,NA
0015000000oJTSaAAO,2017 Q4,RC,76573844.62,NA
0015000000oJTSaAAO,2018 Q4,RC,137833281,NA
0015000000oJTSaAAO,2018 Q4,RC,145742028.7,NA
0015000000oJTSaAAO,2019 Q4,RC,137456416.3,NA
0015000000oJTSaAAO,2019 Q4,RC,134400026.1,NA
0015000000oJTSaAAO,2020 Q4,CX,0,NA
0015000000oJTSaAAO,2020 Q4,RC,134771481.2,NA
0015000000oJTSaAAO,2020 Q4,CX,0,NA
0015000000oKEXnAAO,2017 Q1,RC,20195616.72,NA
0015000000oKEXnAAO,2018 Q1,RC,87773396,22972020
0015000000oKEXnAAO,2019 Q1,RC,45631274.71,NA
0015000000oKEXnAAO,2020 Q1,RC,133685966.8,0
0015000000oKEXnAAO,2021 Q1,RC,122022998.1,2451267.681
0015000000oKEXnAAO,2017 Q2,RC,20194294.39,NA
0015000000oKEXnAAO,2018 Q2,RC,87771953.46,NA
0015000000oKEXnAAO,2019 Q2,RC,112963581.1,68916060
0015000000oKEXnAAO,2020 Q2,RC,137558957.2,3368310.719
0015000000oKEXnAAO,2021 Q2,RC,129483475.3,3838777.689
0015000000oKEXnAAO,2017 Q3,RC,20194294.39,NA
0015000000oKEXnAAO,2018 Q3,RC,87771953.46,NA
0015000000oKEXnAAO,2019 Q3,RC,112963581.1,NA
0015000000oKEXnAAO,2020 Q3,RC,137558957.2,NA
0015000000oKEXnAAO,2017 Q4,RC,20195616.72,NA
0015000000oKEXnAAO,2018 Q4,RC,87773396,2306390.808
0015000000oKEXnAAO,2019 Q4,RC,134915735.6,22972020
0015000000oKEXnAAO,2020 Q4,RC,115607283.5,NA
0015000000okG0jAAE,2019 Q1,EX,153147689.2,NA
0015000000okG0jAAE,2020 Q1,EX,160364015.9,NA
0015000000okG0jAAE,2021 Q1,EX,168842568.5,NA
0015000000okG0jAAE,2019 Q2,EX,153147208.4,NA
0015000000okG0jAAE,2020 Q2,EX,160363715.3,NA
0015000000okG0jAAE,2021 Q2,EX,168847256.8,NA
0015000000okG0jAAE,2019 Q3,EX,153147208.4,NA
0015000000okG0jAAE,2020 Q3,EX,160363715.3,NA
0015000000okG0jAAE,2018 Q4,EX,153147689.2,168844500.1
0015000000okG0jAAE,2019 Q4,EX,160364015.9,NA
0015000000okG0jAAE,2020 Q4,EX,168842568.5,0
0015000000oKgpcAAC,2017 Q1,EX,577704632.2,344580300
0015000000oKgpcAAC,2017 Q1,RC,5100792490,84230740
0015000000oKgpcAAC,2018 Q1,RC,7632861.213,68916060
0015000000oKgpcAAC,2018 Q1,EX,7411070.065,NA
0015000000oKgpcAAC,2018 Q1,EX,410030524.4,NA
0015000000oKgpcAAC,2018 Q1,RC,5294789421,68916060
0015000000oKgpcAAC,2019 Q1,RC,273863381.8,17611882
0015000000oKgpcAAC,2019 Q1,CX,88058298.45,NA
0015000000oKgpcAAC,2019 Q1,EX,229699895.7,NA
0015000000oKgpcAAC,2019 Q1,EX,109373690,NA
0015000000oKgpcAAC,2019 Q1,RC,5371071150,17611882
0015000000oKgpcAAC,2020 Q1,RC,329150685.8,16590852.28
0015000000oKgpcAAC,2020 Q1,CX,89035622.05,NA
0015000000oKgpcAAC,2020 Q1,EX,221704595.3,NA
0015000000oKgpcAAC,2020 Q1,EX,22909402.72,NA
0015000000oKgpcAAC,2020 Q1,RC,6291242953,16590852.28
0015000000oKgpcAAC,2021 Q1,RC,412910203,237440483.3
0015000000oKgpcAAC,2021 Q1,CX,92461664.17,554651612.4
0015000000oKgpcAAC,2021 Q1,EX,4412159827,NA
0015000000oKgpcAAC,2021 Q1,RC,7321316777,237440483.3
0015000000oKgpcAAC,2021 Q1,CX,223403190.9,554651612.4
0015000000oKgpcAAC,2017 Q2,EX,911172972.6,NA
0015000000oKgpcAAC,2017 Q2,RC,5208661547,76573400
0015000000oKgpcAAC,2018 Q2,RC,67039169.39,61896882.72
0015000000oKgpcAAC,2018 Q2,EX,229720812.6,38286700
0015000000oKgpcAAC,2018 Q2,EX,109378618.7,38286700
0015000000oKgpcAAC,2018 Q2,RC,5389379799,61896882.72
0015000000oKgpcAAC,2019 Q2,RC,268119411.8,894927721.6
0015000000oKgpcAAC,2019 Q2,CX,88058899.51,NA
0015000000oKgpcAAC,2019 Q2,EX,229092885.2,22972020
0015000000oKgpcAAC,2019 Q2,EX,39350738.44,22972020
0015000000oKgpcAAC,2019 Q2,RC,6356339556,894927721.6
0015000000oKgpcAAC,2020 Q2,RC,368567300.4,697889967.6
0015000000oKgpcAAC,2020 Q2,CX,89035261.41,NA
0015000000oKgpcAAC,2020 Q2,EX,15273355.89,NA
0015000000oKgpcAAC,2020 Q2,RC,5696494062,697889967.6
0015000000oKgpcAAC,2021 Q2,RC,424020557,1456991180
0015000000oKgpcAAC,2021 Q2,CX,92461844.49,NA
0015000000oKgpcAAC,2021 Q2,EX,4412158925,NA
0015000000oKgpcAAC,2021 Q2,RC,7471188329,1456991180
0015000000oKgpcAAC,2021 Q2,CX,778054226.1,NA
0015000000oKgpcAAC,2017 Q3,EX,536015229.4,NA
0015000000oKgpcAAC,2017 Q3,RC,5238807652,22333857.28
0015000000oKgpcAAC,2018 Q3,RC,235593890.3,260349560
0015000000oKgpcAAC,2018 Q3,CX,55770015.26,88059410
0015000000oKgpcAAC,2018 Q3,EX,229720812.6,NA
0015000000oKgpcAAC,2018 Q3,EX,109378618.7,NA
0015000000oKgpcAAC,2018 Q3,RC,5361724907,260349560
0015000000oKgpcAAC,2019 Q3,RC,328788006.2,144203026.9
0015000000oKgpcAAC,2019 Q3,CX,73849479.97,NA
0015000000oKgpcAAC,2019 Q3,EX,229092885.2,NA
0015000000oKgpcAAC,2019 Q3,EX,22909102.19,NA
0015000000oKgpcAAC,2019 Q3,RC,6169722140,144203026.9
0015000000oKgpcAAC,2020 Q3,RC,412781215.5,195576120.9
0015000000oKgpcAAC,2020 Q3,CX,91200399.82,2210482625
0015000000oKgpcAAC,2020 Q3,EX,4412158925,2206079654
0015000000oKgpcAAC,2020 Q3,RC,6841662225,195576120.9
0015000000oKgpcAAC,2017 Q4,EX,517483827.6,NA
0015000000oKgpcAAC,2017 Q4,RC,5200768006,119964942.3
0015000000oKgpcAAC,2018 Q4,RC,269627711.9,336922960
0015000000oKgpcAAC,2018 Q4,CX,88058298.45,NA
0015000000oKgpcAAC,2018 Q4,EX,229719730.7,NA
0015000000oKgpcAAC,2018 Q4,EX,109377296.4,NA
0015000000oKgpcAAC,2018 Q4,RC,5466093330,336922960
0015000000oKgpcAAC,2019 Q4,RC,328447445.6,72859590.1
0015000000oKgpcAAC,2019 Q4,CX,89035622.05,NA
0015000000oKgpcAAC,2019 Q4,EX,229092224,NA
0015000000oKgpcAAC,2019 Q4,EX,22909402.72,NA
0015000000oKgpcAAC,2019 Q4,RC,6286442888,72859590.1
0015000000oKgpcAAC,2020 Q4,RC,412610875.1,553643753.3
0015000000oKgpcAAC,2020 Q4,CX,92461664.17,NA
0015000000oKgpcAAC,2020 Q4,EX,4412159827,NA
0015000000oKgpcAAC,2020 Q4,RC,6871252049,553643753.3
0015000000oKgpcAAC,2020 Q4,CX,7207310.718,NA
0015000000ol6fBAAQ,2017 Q1,RC,2795554803,NA
0015000000ol6fBAAQ,2017 Q1,CX,791707845.5,NA
0015000000ol6fBAAQ,2018 Q1,RC,2595708357,NA
0015000000ol6fBAAQ,2018 Q1,CX,467227396.1,NA
0015000000ol6fBAAQ,2019 Q1,RC,2595708357,NA
0015000000ol6fBAAQ,2019 Q1,CX,467227396.1,NA
0015000000ol6fBAAQ,2020 Q1,RC,366386354.1,NA
0015000000ol6fBAAQ,2020 Q1,CX,104681815.5,NA
0015000000ol6fBAAQ,2020 Q1,CX,4069072362,NA
0015000000ol6fBAAQ,2021 Q1,RC,224766395,NA
0015000000ol6fBAAQ,2021 Q1,CX,74922131.68,NA
0015000000ol6fBAAQ,2021 Q1,CX,4203131587,NA
0015000000ol6fBAAQ,2017 Q2,RC,2795529078,NA
0015000000ol6fBAAQ,2017 Q2,CX,791708386.4,NA
0015000000ol6fBAAQ,2018 Q2,RC,2595710280,NA
0015000000ol6fBAAQ,2018 Q2,CX,467228297.6,NA
0015000000ol6fBAAQ,2019 Q2,RC,2595708417,NA
0015000000ol6fBAAQ,2019 Q2,CX,467228297.6,NA
0015000000ol6fBAAQ,2020 Q2,RC,366385392.4,NA
0015000000ol6fBAAQ,2020 Q2,CX,104681274.5,NA
0015000000ol6fBAAQ,2020 Q2,CX,4069068335,NA
0015000000ol6fBAAQ,2021 Q2,RC,224766334.9,NA
0015000000ol6fBAAQ,2021 Q2,CX,74922732.74,NA
0015000000ol6fBAAQ,2021 Q2,CX,4203135494,NA
0015000000ol6fBAAQ,2017 Q3,RC,2188895307,696817940
0015000000ol6fBAAQ,2017 Q3,CX,791604042.4,NA
0015000000ol6fBAAQ,2018 Q3,RC,2595708417,NA
0015000000ol6fBAAQ,2018 Q3,CX,467224571.1,NA
0015000000ol6fBAAQ,2019 Q3,RC,1432198066,NA
0015000000ol6fBAAQ,2019 Q3,CX,38383692.97,1439886214
0015000000ol6fBAAQ,2019 Q3,CX,1725604133,1439886214
0015000000ol6fBAAQ,2020 Q3,RC,295574932,0
0015000000ol6fBAAQ,2020 Q3,CX,89801071.98,0
0015000000ol6fBAAQ,2020 Q3,CX,4136094461,0
0015000000ol6fBAAQ,2017 Q4,RC,2595708357,NA
0015000000ol6fBAAQ,2017 Q4,CX,467227396.1,NA
0015000000ol6fBAAQ,2018 Q4,RC,2595708357,NA
0015000000ol6fBAAQ,2018 Q4,CX,467227396.1,NA
0015000000ol6fBAAQ,2019 Q4,RC,366386354.1,NA
0015000000ol6fBAAQ,2019 Q4,CX,104681815.5,NA
0015000000ol6fBAAQ,2019 Q4,CX,4069072362,NA
0015000000ol6fBAAQ,2020 Q4,RC,224766395,NA
0015000000ol6fBAAQ,2020 Q4,CX,74922131.68,NA
0015000000ol6fBAAQ,2020 Q4,CX,4203131587,NA
0015000000OL8oOAAT,2017 Q1,EX,183776505.8,NA
0015000000OL8oOAAT,2017 Q1,RC,549951887.9,NA
0015000000OL8oOAAT,2018 Q1,RC,565311375.7,NA
0015000000OL8oOAAT,2018 Q1,EX,183776505.8,NA
0015000000OL8oOAAT,2019 Q1,RC,693064880.1,99468846.6
0015000000OL8oOAAT,2017 Q2,EX,183775904.8,NA
0015000000OL8oOAAT,2017 Q2,RC,549950745.9,NA
0015000000OL8oOAAT,2018 Q2,RC,565311676.2,NA
0015000000OL8oOAAT,2019 Q2,RC,732942207.2,NA
0015000000OL8oOAAT,2017 Q3,EX,183775904.8,NA
0015000000OL8oOAAT,2017 Q3,RC,549950745.9,NA
0015000000OL8oOAAT,2018 Q3,RC,565311676.2,NA
0015000000OL8oOAAT,2019 Q3,RC,73294220.72,NA
0015000000OL8oOAAT,2017 Q4,EX,183776505.8,NA
0015000000OL8oOAAT,2017 Q4,RC,549951887.9,NA
0015000000OL8oOAAT,2018 Q4,RC,565311375.7,NA
0015000000olQpjAAE,2019 Q1,EX,28263044.33,6891606
0015000000olSI2AAM,2017 Q1,EX,53709521.4,NA
0015000000olSI2AAM,2017 Q1,RC,383049541.1,32502345.36
0015000000olSI2AAM,2018 Q1,EX,109600890.7,NA
0015000000olSI2AAM,2018 Q1,RC,605913581.2,53960356.1
0015000000olSI2AAM,2019 Q1,EX,91733179.42,NA
0015000000olSI2AAM,2019 Q1,RC,693416500.2,14249237.71
0015000000olSI2AAM,2020 Q1,EX,92066767.73,NA
0015000000olSI2AAM,2020 Q1,RC,985053827.9,NA
0015000000olSI2AAM,2021 Q1,EX,95453139.9,NA
0015000000olSI2AAM,2021 Q1,RC,1206257139,NA
0015000000olSI2AAM,2017 Q2,EX,137590633,NA
0015000000olSI2AAM,2017 Q2,RC,409140354.5,9352521.929
0015000000olSI2AAM,2018 Q2,EX,109600349.7,NA
0015000000olSI2AAM,2018 Q2,RC,641534982.6,17707598.75
0015000000olSI2AAM,2019 Q2,EX,91731436.35,NA
0015000000olSI2AAM,2019 Q2,RC,711529323.7,64164527.38
0015000000olSI2AAM,2020 Q2,EX,92064964.55,NA
0015000000olSI2AAM,2020 Q2,RC,708691539,NA
0015000000olSI2AAM,2021 Q2,RC,5513463.471,5513284.8
0015000000olSI2AAM,2021 Q2,EX,95452418.62,NA
0015000000olSI2AAM,2021 Q2,RC,1206244817,5513284.8
0015000000olSI2AAM,2017 Q3,EX,135718030.5,32915841.72
0015000000olSI2AAM,2017 Q3,RC,409960200.4,9808593.1
0015000000olSI2AAM,2018 Q3,EX,102299994.9,NA
0015000000olSI2AAM,2018 Q3,RC,676779038.6,2019087.411
0015000000olSI2AAM,2019 Q3,EX,91731436.35,NA
0015000000olSI2AAM,2019 Q3,RC,1074525399,495989190.1
0015000000olSI2AAM,2020 Q3,EX,92064964.55,NA
0015000000olSI2AAM,2020 Q3,RC,1115064914,0
0015000000olSI2AAM,2017 Q4,EX,109600890.7,NA
0015000000olSI2AAM,2017 Q4,RC,695356721.9,57528523.39
0015000000olSI2AAM,2018 Q4,EX,91733179.42,4814629.098
0015000000olSI2AAM,2018 Q4,RC,684250935.9,34776881.64
0015000000olSI2AAM,2019 Q4,EX,92066767.73,4689201.869
0015000000olSI2AAM,2019 Q4,RC,1084070052,NA
0015000000olSI2AAM,2020 Q4,EX,95453139.9,0
0015000000olSI2AAM,2020 Q4,RC,1206257139,NA
0015000000Op1QGAAZ,2017 Q1,RC,1500375643,NA
0015000000Op1QGAAZ,2017 Q1,RC,61259436.33,NA
0015000000Op1QGAAZ,2018 Q1,RC,188421497.7,45944040
0015000000Op1QGAAZ,2018 Q1,CX,1405605908,NA
0015000000Op1QGAAZ,2018 Q1,RC,1587402522,45944040
0015000000Op1QGAAZ,2018 Q1,RC,64323039.26,45944040
0015000000Op1QGAAZ,2019 Q1,RC,7988235547,NA
0015000000Op1QGAAZ,2019 Q1,CX,5209394419,3828670000
0015000000Op1QGAAZ,2020 Q1,RC,5673383304,NA
0015000000Op1QGAAZ,2020 Q1,CX,10702676098,2029195100
0015000000Op1QGAAZ,2021 Q1,RC,7700666193,158660084.8
0015000000Op1QGAAZ,2021 Q1,CX,5607450025,NA
0015000000Op1QGAAZ,2017 Q2,RC,1509710766,32543695
0015000000Op1QGAAZ,2017 Q2,RC,61259256.01,32543695
0015000000Op1QGAAZ,2018 Q2,CX,1405607110,NA
0015000000Op1QGAAZ,2018 Q2,RC,4788298620,69298927
0015000000Op1QGAAZ,2018 Q2,RC,64322498.31,69298927
0015000000Op1QGAAZ,2019 Q2,RC,3634173641,NA
0015000000Op1QGAAZ,2019 Q2,CX,8904433561,NA
0015000000Op1QGAAZ,2020 Q2,RC,5673385588,NA
0015000000Op1QGAAZ,2020 Q2,CX,12924011155,0
0015000000Op1QGAAZ,2021 Q2,RC,7989889904,153146800
0015000000Op1QGAAZ,2021 Q2,CX,612968943.9,0
0015000000Op1QGAAZ,2021 Q2,CX,4109032095,0
0015000000Op1QGAAZ,2017 Q3,RC,12062120236,1573200503
0015000000Op1QGAAZ,2017 Q3,RC,61259256.01,1573200503
0015000000Op1QGAAZ,2018 Q3,RC,326075061.7,479349484
0015000000Op1QGAAZ,2018 Q3,CX,1405607110,NA
0015000000Op1QGAAZ,2018 Q3,RC,4788298620,479349484
0015000000Op1QGAAZ,2018 Q3,RC,64322498.31,479349484
0015000000Op1QGAAZ,2019 Q3,RC,19459682679,1170654139
0015000000Op1QGAAZ,2019 Q3,CX,8904433561,NA
0015000000Op1QGAAZ,2020 Q3,RC,9691096169,1148614630
0015000000Op1QGAAZ,2020 Q3,CX,12924011155,NA
0015000000Op1QGAAZ,2017 Q4,CX,226708420,934502998.8
0015000000Op1QGAAZ,2017 Q4,RC,1582427548,18377616
0015000000Op1QGAAZ,2017 Q4,RC,63919126.93,18377616
0015000000Op1QGAAZ,2018 Q4,RC,5319615604,0
0015000000Op1QGAAZ,2018 Q4,CX,1271993872,2685948765
0015000000Op1QGAAZ,2018 Q4,RC,8289218.757,0
0015000000Op1QGAAZ,2019 Q4,RC,5828573996,2093042001
0015000000Op1QGAAZ,2019 Q4,CX,8937559361,1837761600
0015000000Op1QGAAZ,2020 Q4,RC,7649683080,812139318.2
0015000000Op1QGAAZ,2020 Q4,CX,12753580646,0
0015000000Oqc3oAAB,2017 Q1,RC,195262762.8,NA
0015000000Oqc3oAAB,2018 Q1,RC,38285119.13,38286700
0015000000Oqc3oAAB,2018 Q1,RC,210553729.8,38286700
0015000000Oqc3oAAB,2019 Q1,RC,307058123.6,NA
0015000000Oqc3oAAB,2020 Q1,RC,598843312.1,NA
0015000000Oqc3oAAB,2021 Q1,RC,486409625.6,314685278.9
0015000000Oqc3oAAB,2017 Q2,RC,195263063.4,NA
0015000000Oqc3oAAB,2018 Q2,RC,38286802.1,765734
0015000000Oqc3oAAB,2018 Q2,RC,210555052.1,765734
0015000000Oqc3oAAB,2019 Q2,RC,307060227.4,804020.7
0015000000Oqc3oAAB,2020 Q2,RC,598841509,0
0015000000Oqc3oAAB,2021 Q2,RC,792815178.4,844298.3084
0015000000Oqc3oAAB,2017 Q3,RC,248841854.2,19334783.5
0015000000Oqc3oAAB,2018 Q3,RC,322374575.5,68724626.5
0015000000Oqc3oAAB,2019 Q3,RC,399686041,322246595.9
0015000000Oqc3oAAB,2020 Q3,RC,258113565.7,12634611
0015000000Oqc3oAAB,2017 Q4,RC,210553729.8,NA
0015000000Oqc3oAAB,2018 Q4,RC,322372531.9,NA
0015000000Oqc3oAAB,2019 Q4,RC,547174990.6,107202760
0015000000Oqc3oAAB,2020 Q4,RC,475989048,0
0015000000Ot4ZyAAJ,2017 Q1,RC,1347691371,NA
0015000000Ot4ZyAAJ,2017 Q1,CX,243344559.2,551328480
0015000000Ot4ZyAAJ,2017 Q1,CX,73003548.09,551328480
0015000000Ot4ZyAAJ,2017 Q1,CX,795447640.9,551328480
0015000000Ot4ZyAAJ,2018 Q1,CX,2555547931,2496292381
0015000000Ot4ZyAAJ,2018 Q1,RC,1478117188,NA
0015000000Ot4ZyAAJ,2018 Q1,CX,707849153.4,2496292381
0015000000Ot4ZyAAJ,2018 Q1,CX,7485503535,2496292381
0015000000Ot4ZyAAJ,2019 Q1,RC,1368040258,321608280
0015000000Ot4ZyAAJ,2019 Q1,CX,10613072474,NA
0015000000Ot4ZyAAJ,2020 Q1,RC,2040932962,560823581.6
0015000000Ot4ZyAAJ,2020 Q1,CX,11430780373,0
0015000000Ot4ZyAAJ,2021 Q1,RC,2934394259,15314680
0015000000Ot4ZyAAJ,2021 Q1,CX,46539101945,895908780
0015000000Ot4ZyAAJ,2017 Q2,RC,1347688726,NA
0015000000Ot4ZyAAJ,2017 Q2,CX,243343297,7590546095
0015000000Ot4ZyAAJ,2017 Q2,CX,757258090.4,7590546095
0015000000Ot4ZyAAJ,2017 Q2,CX,8031439320,7590546095
0015000000Ot4ZyAAJ,2018 Q2,CX,10344492831,NA
0015000000Ot4ZyAAJ,2018 Q2,RC,1202451167,NA
0015000000Ot4ZyAAJ,2018 Q2,CX,23596654.75,NA
0015000000Ot4ZyAAJ,2018 Q2,CX,249521953.6,NA
0015000000Ot4ZyAAJ,2019 Q2,RC,1646004552,490069760
0015000000Ot4ZyAAJ,2019 Q2,CX,10529448196,NA
0015000000Ot4ZyAAJ,2020 Q2,RC,2722911230,7657340
0015000000Ot4ZyAAJ,2020 Q2,CX,11657826288,130174780
0015000000Ot4ZyAAJ,2021 Q2,RC,2583384643,85032157.2
0015000000Ot4ZyAAJ,2021 Q2,CX,47866617233,1671214455
0015000000Ot4ZyAAJ,2021 Q2,EX,60491582.15,1814789580
